Country,Year,Month,Day_Length,Sunrise,Sunset,Day_Length_Seconds
Samoa,2022,6,11:23:46,5:43:06 PM,5:06:52 AM,41026
Samoa,2022,7,11:21:44,5:50:11 PM,5:11:55 AM,40904
Samoa,2022,8,11:33:12,5:46:47 PM,5:19:59 AM,41592
Samoa,2022,9,11:53:16,5:30:17 PM,5:23:33 AM,42796
Samoa,2022,10,12:15:56,5:08:36 PM,5:24:32 AM,44156
Samoa,2022,11,12:38:58,4:51:09 PM,5:30:07 AM,45538
Samoa,2022,12,12:55:20,4:48:35 PM,5:43:55 AM,46520
San_Marino,2022,1,09:01:35,6:42:57 AM,3:44:32 PM,32495
San_Marino,2022,2,09:56:03,6:25:43 AM,4:21:46 PM,35763
San_Marino,2022,3,11:14:10,5:45:26 AM,4:59:36 PM,40450
San_Marino,2022,4,12:48:08,4:50:00 AM,5:38:08 PM,46088
San_Marino,2022,5,14:14:06,4:00:15 AM,6:14:21 PM,51246
San_Marino,2022,6,15:18:28,3:28:48 AM,6:47:16 PM,55108
San_Marino,2022,7,15:28:36,3:29:47 AM,6:58:23 PM,55716
San_Marino,2022,8,14:39:02,3:57:02 AM,6:36:04 PM,52742
San_Marino,2022,9,13:16:13,4:32:06 AM,5:48:19 PM,47773
San_Marino,2022,10,11:46:56,5:06:24 AM,4:53:20 PM,42416
San_Marino,2022,11,10:17:35,5:44:59 AM,4:02:34 PM,37055
San_Marino,2022,12,09:12:35,6:22:54 AM,3:35:29 PM,33155
Sao_Tome_and_Principe,2022,1,12:08:27,5:32:25 AM,5:40:52 PM,43707
Sao_Tome_and_Principe,2022,2,12:08:25,5:42:26 AM,5:50:51 PM,43705
Sao_Tome_and_Principe,2022,3,12:08:32,5:41:08 AM,5:49:40 PM,43712
Sao_Tome_and_Principe,2022,4,12:09:03,5:32:26 AM,5:41:29 PM,43743
Sao_Tome_and_Principe,2022,5,12:09:50,5:25:16 AM,5:35:06 PM,43790
Sao_Tome_and_Principe,2022,6,12:10:34,5:25:39 AM,5:36:13 PM,43834
Sao_Tome_and_Principe,2022,7,12:10:41,5:31:38 AM,5:42:19 PM,43841
Sao_Tome_and_Principe,2022,8,12:10:05,5:34:24 AM,5:44:29 PM,43805
Sao_Tome_and_Principe,2022,9,12:09:16,5:28:28 AM,5:37:44 PM,43756
Sao_Tome_and_Principe,2022,10,12:08:40,5:18:25 AM,5:27:05 PM,43720
Sao_Tome_and_Principe,2022,11,12:08:24,5:12:28 AM,5:20:52 PM,43704
Sao_Tome_and_Principe,2022,12,12:08:26,5:17:52 AM,5:26:18 PM,43706
Saudi_Arabia,2022,1,10:40:47,3:36:16 AM,2:17:03 PM,38447
Saudi_Arabia,2022,2,11:05:23,3:34:00 AM,2:39:23 PM,39923
Saudi_Arabia,2022,3,11:41:55,3:14:32 AM,2:56:27 PM,42115
Saudi_Arabia,2022,4,12:26:41,2:43:43 AM,3:10:24 PM,44801
Saudi_Arabia,2022,5,13:07:11,2:16:41 AM,3:23:52 PM,47231
Saudi_Arabia,2022,6,13:36:35,2:02:42 AM,3:39:17 PM,48995
Saudi_Arabia,2022,7,13:41:10,2:06:26 AM,3:47:36 PM,49270
Saudi_Arabia,2022,8,13:18:54,2:20:04 AM,3:38:58 PM,47934
Saudi_Arabia,2022,9,12:40:16,2:33:04 AM,3:13:20 PM,45616
Saudi_Arabia,2022,10,11:57:45,2:43:59 AM,2:41:44 PM,43065
Saudi_Arabia,2022,11,11:15:34,2:58:57 AM,2:14:31 PM,40534
Saudi_Arabia,2022,12,10:45:46,3:19:14 AM,2:05:00 PM,38746
Senegal,2022,1,11:18:55,7:33:54 AM,6:52:49 PM,40735
Senegal,2022,2,11:32:46,7:36:57 AM,7:09:43 PM,41566
Senegal,2022,3,11:53:27,7:25:21 AM,7:18:48 PM,42807
Senegal,2022,4,12:18:56,7:04:09 AM,7:23:05 PM,44336
Senegal,2022,5,12:42:04,6:45:50 AM,7:27:54 PM,45724
Senegal,2022,6,12:58:44,6:38:16 AM,7:37:00 PM,46724
Senegal,2022,7,13:01:15,6:43:03 AM,7:44:18 PM,46875
Senegal,2022,8,12:48:31,6:51:52 AM,7:40:23 PM,46111
Senegal,2022,9,12:26:25,6:56:33 AM,7:22:58 PM,44785
Senegal,2022,10,12:02:09,6:58:20 AM,7:00:29 PM,43329
Senegal,2022,11,11:38:16,7:04:13 AM,6:42:29 PM,41896
Senegal,2022,12,11:21:36,7:18:00 AM,6:39:36 PM,40896
Serbia,2022,1,08:55:25,6:13:58 AM,3:09:23 PM,32125
Serbia,2022,2,09:51:47,5:55:48 AM,3:47:35 PM,35507
Serbia,2022,3,11:12:27,5:14:15 AM,4:26:42 PM,40347
Serbia,2022,4,12:49:23,4:17:20 AM,5:06:43 PM,46163
Serbia,2022,5,14:18:10,3:26:10 AM,5:44:20 PM,51490
Serbia,2022,6,15:24:52,2:53:33 AM,6:18:25 PM,55492
Serbia,2022,7,15:35:27,2:54:18 AM,6:29:45 PM,56127
Serbia,2022,8,14:44:04,3:22:28 AM,6:06:32 PM,53044
Serbia,2022,9,13:18:30,3:58:55 AM,5:17:25 PM,47910
Serbia,2022,10,11:46:24,4:34:37 AM,4:21:01 PM,42384
Serbia,2022,11,10:14:10,5:14:38 AM,3:28:48 PM,36850
Serbia,2022,12,09:06:52,5:53:42 AM,3:00:34 PM,32812
Seychelles,2022,1,12:25:20,2:09:01 AM,2:34:21 PM,44720
Seychelles,2022,2,12:20:38,2:21:25 AM,2:42:03 PM,44438
Seychelles,2022,3,12:13:49,2:23:38 AM,2:37:27 PM,44029
Seychelles,2022,4,12:05:53,2:19:10 AM,2:25:03 PM,43553
Seychelles,2022,5,11:59:08,2:15:45 AM,2:14:53 PM,43148
Seychelles,2022,6,11:54:29,2:18:47 AM,2:13:16 PM,42869
Seychelles,2022,7,11:53:47,2:25:10 AM,2:18:57 PM,42827
Seychelles,2022,8,11:57:15,2:25:56 AM,2:23:11 PM,43035
Seychelles,2022,9,12:03:32,2:16:29 AM,2:20:01 PM,43412
Seychelles,2022,10,12:10:56,2:02:26 AM,2:13:22 PM,43856
Seychelles,2022,11,12:18:41,1:52:26 AM,2:11:07 PM,44321
Seychelles,2022,12,12:24:22,1:54:58 AM,2:19:20 PM,44662
Sierra_Leone,2022,1,11:40:43,7:06:08 AM,6:46:51 PM,42043
Sierra_Leone,2022,2,11:48:25,7:12:16 AM,7:00:41 PM,42505
Sierra_Leone,2022,3,12:00:02,7:05:12 AM,7:05:14 PM,43202
Sierra_Leone,2022,4,12:14:30,6:49:31 AM,7:04:01 PM,44070
Sierra_Leone,2022,5,12:27:45,6:36:08 AM,7:03:53 PM,44865
Sierra_Leone,2022,6,12:37:22,6:32:05 AM,7:09:27 PM,45442
Sierra_Leone,2022,7,12:38:49,6:37:24 AM,7:16:13 PM,45529
Sierra_Leone,2022,8,12:31:28,6:43:32 AM,7:15:00 PM,45088
Sierra_Leone,2022,9,12:18:47,6:43:31 AM,7:02:18 PM,44327
Sierra_Leone,2022,10,12:04:57,6:40:05 AM,6:45:02 PM,43497
Sierra_Leone,2022,11,11:51:29,6:40:45 AM,6:32:14 PM,42689
Sierra_Leone,2022,12,11:42:13,6:50:50 AM,6:33:03 PM,42133
Singapore,2022,1,12:05:13,11:05:25 PM,11:10:38 AM,43513
Singapore,2022,2,12:06:04,11:15:05 PM,11:21:09 AM,43564
Singapore,2022,3,12:07:32,11:13:12 PM,11:20:44 AM,43652
Singapore,2022,4,12:09:39,11:03:43 PM,11:13:22 AM,43779
Singapore,2022,5,12:11:53,10:55:47 PM,11:07:40 AM,43913
Singapore,2022,6,12:13:38,10:55:35 PM,11:09:13 AM,44018
Singapore,2022,7,12:13:56,11:01:28 PM,11:15:24 AM,44036
Singapore,2022,8,12:12:34,11:04:41 PM,11:17:15 AM,43954
Singapore,2022,9,12:10:23,10:59:30 PM,11:09:53 AM,43823
Singapore,2022,10,12:08:14,10:50:14 PM,10:58:28 AM,43694
Singapore,2022,11,12:06:27,10:44:57 PM,10:51:24 AM,43587
Singapore,2022,12,12:05:23,10:50:48 PM,10:56:11 AM,43523
Sint_Maarten_(Dutch_part),2022,1,11:06:47,10:42:26 AM,9:49:13 PM,40007
Sint_Maarten_(Dutch_part),2022,2,11:24:09,10:43:41 AM,10:07:50 PM,41049
Sint_Maarten_(Dutch_part),2022,3,11:49:57,10:29:29 AM,10:19:26 PM,42597
Sint_Maarten_(Dutch_part),2022,4,12:21:35,10:05:12 AM,10:26:47 PM,44495
Sint_Maarten_(Dutch_part),2022,5,12:50:13,9:44:09 AM,10:34:22 PM,46213
Sint_Maarten_(Dutch_part),2022,6,13:10:51,9:34:38 AM,10:45:29 PM,47451
Sint_Maarten_(Dutch_part),2022,7,13:13:52,9:39:10 AM,10:53:02 PM,47632
Sint_Maarten_(Dutch_part),2022,8,12:58:01,9:49:31 AM,10:47:32 PM,46681
Sint_Maarten_(Dutch_part),2022,9,12:30:37,9:56:49 AM,10:27:26 PM,45037
Sint_Maarten_(Dutch_part),2022,10,12:00:31,10:01:31 AM,10:02:02 PM,43231
Sint_Maarten_(Dutch_part),2022,11,11:30:48,10:10:21 AM,9:41:09 PM,41448
Sint_Maarten_(Dutch_part),2022,12,11:10:03,10:26:14 AM,9:36:17 PM,40203
Slovakia,2022,1,08:30:07,6:40:03 AM,3:10:10 PM,30607
Slovakia,2022,2,09:34:38,6:17:48 AM,3:52:26 PM,34478
Slovakia,2022,3,11:05:49,5:30:59 AM,4:36:48 PM,39949
Slovakia,2022,4,12:54:47,4:28:03 AM,5:22:50 PM,46487
Slovakia,2022,5,14:35:05,3:31:08 AM,6:06:13 PM,52505
Slovakia,2022,6,15:51:31,2:53:39 AM,6:45:10 PM,57091
Slovakia,2022,7,16:03:46,2:53:34 AM,6:57:20 PM,57826
Slovakia,2022,8,15:04:35,3:25:38 AM,6:30:13 PM,54275
Slovakia,2022,9,13:27:31,4:07:50 AM,5:35:21 PM,48451
Slovakia,2022,10,11:43:56,4:49:16 AM,4:33:12 PM,42236
Slovakia,2022,11,09:59:58,5:35:10 AM,3:35:08 PM,35998
Slovakia,2022,12,08:43:17,6:18:55 AM,3:02:12 PM,31397
Slovenia,2022,1,08:46:30,6:42:16 AM,3:28:46 PM,31590
Slovenia,2022,2,09:45:43,6:22:40 AM,4:08:23 PM,35143
Slovenia,2022,3,11:10:08,5:39:14 AM,4:49:22 PM,40208
Slovenia,2022,4,12:51:20,4:40:11 AM,5:31:31 PM,46280
Slovenia,2022,5,14:24:12,3:46:59 AM,6:11:11 PM,51852
Slovenia,2022,6,15:34:17,3:12:41 AM,6:46:58 PM,56057
Slovenia,2022,7,15:45:25,3:13:09 AM,6:58:34 PM,56725
Slovenia,2022,8,14:51:18,3:42:41 AM,6:33:59 PM,53478
Slovenia,2022,9,13:21:39,4:21:10 AM,5:42:49 PM,48099
Slovenia,2022,10,11:45:28,4:58:55 AM,4:44:23 PM,42328
Slovenia,2022,11,10:09:05,5:41:01 AM,3:50:06 PM,36545
Slovenia,2022,12,08:58:30,6:21:43 AM,3:20:13 PM,32310
Solomon_Islands,2022,1,12:42:08,7:02:29 PM,7:44:37 AM,45728
Solomon_Islands,2022,2,12:32:53,7:17:15 PM,7:50:08 AM,45173
Solomon_Islands,2022,3,12:19:15,7:22:58 PM,7:42:13 AM,44355
Solomon_Islands,2022,4,12:02:59,7:22:42 PM,7:25:41 AM,43379
Solomon_Islands,2022,5,11:48:46,7:22:58 PM,7:11:44 AM,42526
Solomon_Islands,2022,6,11:38:46,7:28:36 PM,7:07:22 AM,41926
Solomon_Islands,2022,7,11:37:08,7:35:26 PM,7:12:34 AM,41828
Solomon_Islands,2022,8,11:44:31,7:34:19 PM,7:18:50 AM,42271
Solomon_Islands,2022,9,11:57:50,7:21:26 PM,7:19:16 AM,43070
Solomon_Islands,2022,10,12:13:05,7:03:27 PM,7:16:32 AM,43985
Solomon_Islands,2022,11,12:28:45,6:49:25 PM,7:18:10 AM,44925
Solomon_Islands,2022,12,12:40:06,6:48:59 PM,7:29:05 AM,45606
Somalia,2022,1,12:02:41,3:00:47 AM,3:03:28 PM,43361
Somalia,2022,2,12:04:13,3:10:03 AM,3:14:16 PM,43453
Somalia,2022,3,12:06:45,3:07:35 AM,3:14:20 PM,43605
Somalia,2022,4,12:10:09,2:57:27 AM,3:07:36 PM,43809
Somalia,2022,5,12:13:31,2:48:59 AM,3:02:30 PM,44011
Somalia,2022,6,12:16:06,2:48:24 AM,3:04:30 PM,44166
Somalia,2022,7,12:16:30,2:54:14 AM,3:10:44 PM,44190
Somalia,2022,8,12:14:32,2:57:43 AM,3:12:15 PM,44072
Somalia,2022,9,12:11:14,2:53:03 AM,3:04:17 PM,43874
Somalia,2022,10,12:07:54,2:44:22 AM,2:52:16 PM,43674
Somalia,2022,11,12:04:54,2:39:45 AM,2:44:39 PM,43494
Somalia,2022,12,12:02:58,2:46:06 AM,2:49:04 PM,43378
South_Africa,2022,1,14:24:43,3:37:29 AM,6:02:12 PM,51883
South_Africa,2022,2,13:46:34,4:06:34 AM,5:53:08 PM,49594
South_Africa,2022,3,12:51:26,4:32:55 AM,5:24:21 PM,46286
South_Africa,2022,4,11:45:42,4:57:20 AM,4:43:02 PM,42342
South_Africa,2022,5,10:47:13,5:19:48 AM,4:07:01 PM,38833
South_Africa,2022,6,10:05:07,5:41:35 AM,3:46:42 PM,36307
South_Africa,2022,7,09:58:38,5:50:52 AM,3:49:30 PM,35918
South_Africa,2022,8,10:30:39,5:37:20 AM,4:07:59 PM,37839
South_Africa,2022,9,11:26:15,5:03:12 AM,4:29:27 PM,41175
South_Africa,2022,10,12:28:15,4:21:51 AM,4:50:06 PM,44895
South_Africa,2022,11,13:31:16,3:44:15 AM,5:15:31 PM,48676
South_Africa,2022,12,14:17:00,3:26:48 AM,5:43:48 PM,51420
South_Sudan,2022,1,11:53:08,4:00:37 AM,3:53:45 PM,42788
South_Sudan,2022,2,11:57:21,4:08:32 AM,4:05:53 PM,43041
South_Sudan,2022,3,12:03:48,4:04:06 AM,4:07:54 PM,43428
South_Sudan,2022,4,12:12:00,3:51:33 AM,4:03:33 PM,43920
South_Sudan,2022,5,12:19:39,3:40:57 AM,4:00:36 PM,44379
South_Sudan,2022,6,12:25:18,3:38:51 AM,4:04:09 PM,44718
South_Sudan,2022,7,12:26:10,3:44:27 AM,4:10:37 PM,44770
South_Sudan,2022,8,12:21:53,3:49:05 AM,4:10:58 PM,44513
South_Sudan,2022,9,12:14:31,3:46:26 AM,4:00:57 PM,44071
South_Sudan,2022,10,12:06:38,3:40:02 AM,3:46:40 PM,43598
South_Sudan,2022,11,11:59:05,3:37:42 AM,3:36:47 PM,43145
South_Sudan,2022,12,11:53:58,3:45:40 AM,3:39:38 PM,42838
Spain,2022,1,09:24:08,7:36:18 AM,5:00:26 PM,33848
Spain,2022,2,10:11:39,7:22:32 AM,5:34:11 PM,36699
Spain,2022,3,11:20:24,6:46:55 AM,6:07:19 PM,40824
Spain,2022,4,12:43:24,5:56:58 AM,6:40:22 PM,45804
Spain,2022,5,13:59:03,5:12:23 AM,7:11:26 PM,50343
Spain,2022,6,14:55:05,4:45:07 AM,7:40:12 PM,53705
Spain,2022,7,15:03:46,4:46:49 AM,7:50:35 PM,54226
Spain,2022,8,14:20:40,5:10:50 AM,7:31:30 PM,51640
Spain,2022,9,13:07:57,5:40:50 AM,6:48:47 PM,47277
Spain,2022,10,11:49:05,6:09:55 AM,5:59:00 PM,42545
Spain,2022,11,10:30:20,6:43:13 AM,5:13:33 PM,37820
Spain,2022,12,09:33:35,7:17:02 AM,4:50:37 PM,34415
Sri_Lanka,2022,1,11:46:01,12:51:03 AM,12:37:04 PM,42361
Sri_Lanka,2022,2,11:52:11,12:58:02 AM,12:50:13 PM,42731
Sri_Lanka,2022,3,12:01:33,12:52:11 AM,12:53:44 PM,43293
Sri_Lanka,2022,4,12:13:20,12:37:52 AM,12:51:12 PM,44000
Sri_Lanka,2022,5,12:24:12,12:25:38 AM,12:49:50 PM,44652
Sri_Lanka,2022,6,12:32:08,12:22:21 AM,12:54:29 PM,45128
Sri_Lanka,2022,7,12:33:24,12:27:45 AM,1:01:09 PM,45204
Sri_Lanka,2022,8,12:27:24,12:33:16 AM,1:00:40 PM,44844
Sri_Lanka,2022,9,12:17:02,12:32:10 AM,12:49:12 PM,44222
Sri_Lanka,2022,10,12:05:46,12:27:27 AM,12:33:13 PM,43546
Sri_Lanka,2022,11,11:54:49,12:26:47 AM,12:21:36 PM,42889
Sri_Lanka,2022,12,11:47:17,12:35:53 AM,12:23:10 PM,42437
State_of_Palestine,2022,1,10:09:45,4:37:42 AM,2:47:27 PM,36585
State_of_Palestine,2022,2,10:43:24,4:30:54 AM,3:14:18 PM,38604
State_of_Palestine,2022,3,11:32:57,4:04:55 AM,3:37:52 PM,41577
State_of_Palestine,2022,4,12:33:18,3:26:18 AM,3:59:36 PM,45198
State_of_Palestine,2022,5,13:28:02,2:52:09 AM,4:20:11 PM,48482
State_of_Palestine,2022,6,14:07:59,2:32:54 AM,4:40:53 PM,50879
State_of_Palestine,2022,7,14:14:12,2:35:50 AM,4:50:02 PM,51252
State_of_Palestine,2022,8,13:43:50,2:53:30 AM,4:37:20 PM,49430
State_of_Palestine,2022,9,12:51:32,3:13:20 AM,4:04:52 PM,46292
State_of_Palestine,2022,10,11:54:13,3:31:38 AM,3:25:51 PM,42853
State_of_Palestine,2022,11,10:57:11,3:54:03 AM,2:51:14 PM,39431
State_of_Palestine,2022,12,10:16:34,4:19:45 AM,2:36:19 PM,36994
Sudan,2022,1,11:15:48,4:15:29 AM,3:31:17 PM,40548
Sudan,2022,2,11:30:27,4:18:11 AM,3:48:38 PM,41427
Sudan,2022,3,11:52:24,4:06:00 AM,3:58:24 PM,42744
Sudan,2022,4,12:19:27,3:44:02 AM,4:03:29 PM,44367
Sudan,2022,5,12:44:01,3:24:58 AM,4:08:59 PM,45841
Sudan,2022,6,13:01:45,3:16:50 AM,4:18:35 PM,46905
Sudan,2022,7,13:04:29,3:21:30 AM,4:25:59 PM,47069
Sudan,2022,8,12:51:01,3:30:43 AM,4:21:44 PM,46261
Sudan,2022,9,12:27:38,3:36:05 AM,4:03:43 PM,44858
Sudan,2022,10,12:01:53,3:38:37 AM,3:40:30 PM,43313
Sudan,2022,11,11:36:30,3:45:12 AM,3:21:42 PM,41790
Sudan,2022,12,11:18:44,3:59:29 AM,3:18:13 PM,40724
Suriname,2022,1,11:49:41,9:49:27 AM,9:39:08 PM,42581
Suriname,2022,2,11:54:54,9:56:47 AM,9:51:41 PM,42894
Suriname,2022,3,12:02:48,9:51:33 AM,9:54:21 PM,43368
Suriname,2022,4,12:12:45,9:38:06 AM,9:50:51 PM,43965
Suriname,2022,5,12:21:57,9:26:46 AM,9:48:43 PM,44517
Suriname,2022,6,12:28:40,9:24:12 AM,9:52:52 PM,44920
Suriname,2022,7,12:29:40,9:29:45 AM,9:59:25 PM,44980
Suriname,2022,8,12:24:29,9:34:46 AM,9:59:15 PM,44669
Suriname,2022,9,12:15:38,9:32:48 AM,9:48:26 PM,44138
Suriname,2022,10,12:06:06,9:27:13 AM,9:33:19 PM,43566
Suriname,2022,11,11:56:55,9:25:47 AM,9:22:42 PM,43015
Suriname,2022,12,11:50:40,9:34:24 AM,9:25:04 PM,42640
Swaziland,2022,1,13:47:52,3:05:03 AM,4:52:55 PM,49672
Swaziland,2022,2,13:20:13,3:28:54 AM,4:49:07 PM,48013
Swaziland,2022,3,12:39:53,3:47:51 AM,4:27:44 PM,45593
Swaziland,2022,4,11:51:34,4:03:34 AM,3:55:08 PM,42694
Swaziland,2022,5,11:08:44,4:18:12 AM,3:26:56 PM,40124
Swaziland,2022,6,10:38:10,4:34:13 AM,3:12:23 PM,38290
Swaziland,2022,7,10:33:28,4:42:36 AM,3:16:04 PM,38008
Swaziland,2022,8,10:56:35,4:33:32 AM,3:30:07 PM,39395
Swaziland,2022,9,11:37:11,4:06:54 AM,3:44:05 PM,41831
Swaziland,2022,10,12:22:45,3:33:46 AM,3:56:31 PM,44565
Swaziland,2022,11,13:08:59,3:04:33 AM,4:13:32 PM,47339
Swaziland,2022,12,13:42:15,2:53:19 AM,4:35:34 PM,49335
Sweden,2022,1,06:20:55,7:40:49 AM,2:01:44 PM,22855
Sweden,2022,2,08:11:58,6:55:18 AM,3:07:16 PM,29518
Sweden,2022,3,10:35:09,5:42:29 AM,4:17:38 PM,38109
Sweden,2022,4,13:20:16,4:11:29 AM,5:31:45 PM,48016
Sweden,2022,5,15:57:32,2:46:05 AM,6:43:37 PM,57452
Sweden,2022,6,18:11:31,1:39:49 AM,7:51:20 PM,65491
Sweden,2022,7,18:35:28,1:33:53 AM,8:09:21 PM,66928
Sweden,2022,8,16:46:55,2:30:38 AM,7:17:33 PM,60415
Sweden,2022,9,14:10:27,3:42:32 AM,5:52:59 PM,51027
Sweden,2022,10,11:33:03,4:50:53 AM,4:23:56 PM,41583
Sweden,2022,11,08:52:52,6:04:53 AM,2:57:45 PM,31972
Sweden,2022,12,06:44:43,7:14:22 AM,1:59:05 PM,24283
Switzerland,2022,1,08:39:41,7:13:55 AM,3:53:36 PM,31181
Switzerland,2022,2,09:41:09,6:53:11 AM,4:34:20 PM,34869
Switzerland,2022,3,11:08:24,6:08:19 AM,5:16:43 PM,40104
Switzerland,2022,4,12:52:51,5:07:39 AM,6:00:30 PM,46371
Switzerland,2022,5,14:28:49,4:12:54 AM,6:41:43 PM,52129
Switzerland,2022,6,15:41:28,3:37:19 AM,7:18:47 PM,56488
Switzerland,2022,7,15:53:01,3:37:35 AM,7:30:36 PM,57181
Switzerland,2022,8,14:56:46,4:08:11 AM,7:04:57 PM,53806
Switzerland,2022,9,13:24:02,4:48:12 AM,6:12:14 PM,48242
Switzerland,2022,10,11:44:45,5:27:30 AM,5:12:15 PM,42285
Switzerland,2022,11,10:05:12,6:11:11 AM,4:16:23 PM,36312
Switzerland,2022,12,08:52:07,6:53:09 AM,3:45:16 PM,31927
Syrian_Arab_Republic,2022,1,10:01:28,4:37:33 AM,2:39:01 PM,36088
Syrian_Arab_Republic,2022,2,10:37:34,4:29:31 AM,3:07:05 PM,38254
Syrian_Arab_Republic,2022,3,11:30:35,4:01:48 AM,3:32:23 PM,41435
Syrian_Arab_Republic,2022,4,12:35:05,3:21:07 AM,3:56:12 PM,45305
Syrian_Arab_Republic,2022,5,13:33:37,2:45:04 AM,4:18:41 PM,48817
Syrian_Arab_Republic,2022,6,14:16:26,2:24:23 AM,4:40:49 PM,51386
Syrian_Arab_Republic,2022,7,14:23:08,2:27:04 AM,4:50:12 PM,51788
Syrian_Arab_Republic,2022,8,13:50:32,2:45:51 AM,4:36:23 PM,49832
Syrian_Arab_Republic,2022,9,12:54:34,3:07:31 AM,4:02:05 PM,46474
Syrian_Arab_Republic,2022,10,11:53:19,3:27:48 AM,3:21:07 PM,42799
Syrian_Arab_Republic,2022,11,10:52:19,3:52:11 AM,2:44:30 PM,39139
Syrian_Arab_Republic,2022,12,10:08:48,4:19:20 AM,2:28:08 PM,36528
Tajikistan,2022,1,09:34:58,2:40:52 AM,12:15:50 PM,34498
Tajikistan,2022,2,10:18:51,2:28:59 AM,12:47:50 PM,37131
Tajikistan,2022,3,11:22:54,1:55:47 AM,1:18:41 PM,40974
Tajikistan,2022,4,12:40:32,1:08:32 AM,1:49:04 PM,45632
Tajikistan,2022,5,13:51:14,12:26:23 AM,2:17:37 PM,49874
Tajikistan,2022,6,14:43:30,12:00:57 AM,2:44:27 PM,53010
Tajikistan,2022,7,14:51:52,12:02:48 AM,2:54:40 PM,53512
Tajikistan,2022,8,14:12:09,12:25:10 AM,2:37:19 PM,51129
Tajikistan,2022,9,13:04:28,12:52:43 AM,1:57:11 PM,47068
Tajikistan,2022,10,11:50:44,1:19:14 AM,1:09:58 PM,42644
Tajikistan,2022,11,10:37:07,1:49:54 AM,12:27:01 PM,38227
Tajikistan,2022,12,09:44:06,2:21:46 AM,12:05:52 PM,35046
TFYR_Macedonia,2022,1,09:14:18,6:00:39 AM,3:14:57 PM,33258
TFYR_Macedonia,2022,2,10:04:45,5:45:26 AM,3:50:11 PM,36285
TFYR_Macedonia,2022,3,11:17:32,5:07:49 AM,4:25:21 PM,40652
TFYR_Macedonia,2022,4,12:45:19,4:15:29 AM,5:00:48 PM,45919
TFYR_Macedonia,2022,5,14:05:29,3:28:38 AM,5:34:07 PM,50729
TFYR_Macedonia,2022,6,15:05:10,2:59:31 AM,6:04:41 PM,54310
TFYR_Macedonia,2022,7,15:14:33,3:00:52 AM,6:15:25 PM,54873
TFYR_Macedonia,2022,8,14:28:45,3:26:15 AM,5:55:00 PM,52125
TFYR_Macedonia,2022,9,13:11:41,3:58:27 AM,5:10:08 PM,47501
TFYR_Macedonia,2022,10,11:48:17,4:29:48 AM,4:18:05 PM,42497
TFYR_Macedonia,2022,11,10:24:53,5:05:24 AM,3:30:17 PM,37493
TFYR_Macedonia,2022,12,09:24:31,5:41:00 AM,3:05:31 PM,33871
Thailand,2022,1,11:22:19,11:40:10 PM,11:02:29 AM,40939
Thailand,2022,2,11:35:04,11:43:53 PM,11:18:57 AM,41704
Thailand,2022,3,11:54:15,11:33:08 PM,11:27:23 AM,42855
Thailand,2022,4,12:17:59,11:12:51 PM,11:30:50 AM,44279
Thailand,2022,5,12:39:34,10:55:15 PM,11:34:49 AM,45574
Thailand,2022,6,12:55:12,10:48:06 PM,11:43:18 AM,46512
Thailand,2022,7,12:57:42,10:52:53 PM,11:50:35 AM,46662
Thailand,2022,8,12:45:58,11:01:17 PM,11:47:15 AM,45958
Thailand,2022,9,12:25:25,11:05:17 PM,11:30:42 AM,44725
Thailand,2022,10,12:02:51,11:06:13 PM,11:09:04 AM,43371
Thailand,2022,11,11:40:35,11:11:11 PM,10:51:46 AM,42035
Thailand,2022,12,11:25:00,11:24:18 PM,10:49:18 AM,41100
Timor-Leste,2022,1,12:39:03,9:21:36 PM,10:00:39 AM,45543
Timor-Leste,2022,2,12:30:37,9:35:56 PM,10:06:33 AM,45037
Timor-Leste,2022,3,12:18:13,9:41:00 PM,9:59:13 AM,44293
Timor-Leste,2022,4,12:03:29,9:39:57 PM,9:43:26 AM,43409
Timor-Leste,2022,5,11:50:38,9:39:33 PM,9:30:11 AM,42638
Timor-Leste,2022,6,11:41:37,9:44:43 PM,9:26:20 AM,42097
Timor-Leste,2022,7,11:40:12,9:51:27 PM,9:31:39 AM,42012
Timor-Leste,2022,8,11:46:52,9:50:40 PM,9:37:32 AM,42412
Timor-Leste,2022,9,11:58:54,9:38:24 PM,9:37:18 AM,43134
Timor-Leste,2022,10,12:12:43,9:21:08 PM,9:33:51 AM,43963
Timor-Leste,2022,11,12:26:56,9:07:51 PM,9:34:47 AM,44816
Timor-Leste,2022,12,12:37:13,9:08:00 PM,9:45:13 AM,45433
Togo,2022,1,11:48:45,6:04:20 AM,5:53:05 PM,42525
Togo,2022,2,11:54:12,6:11:36 AM,6:05:48 PM,42852
Togo,2022,3,12:02:28,6:06:14 AM,6:08:42 PM,43348
Togo,2022,4,12:12:53,5:52:34 AM,6:05:27 PM,43973
Togo,2022,5,12:22:31,5:40:59 AM,6:03:30 PM,44551
Togo,2022,6,12:29:33,5:38:13 AM,6:07:46 PM,44973
Togo,2022,7,12:30:37,5:43:44 AM,6:14:21 PM,45037
Togo,2022,8,12:25:14,5:48:53 AM,6:14:07 PM,44714
Togo,2022,9,12:16:00,5:47:09 AM,6:03:09 PM,44160
Togo,2022,10,12:06:02,5:41:47 AM,5:47:49 PM,43562
Togo,2022,11,11:56:25,5:40:31 AM,5:36:56 PM,42985
Togo,2022,12,11:49:49,5:49:15 AM,5:39:04 PM,42589
